ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSMUSG00000019989	Enpp3	209558	chr10	24648304	24718721
ENSMUSG00000035407	Kank4	242553	chr4	98643135	98705774
ENSMUSG00000043987	Cep164	214552	chr9	45678244	45739989
ENSMUSG00000080922	Gm2214	NA	chrX	143103922	143104251
ENSMUSG00000084944	Gm14684	NA	chrX	72025429	72025950
ENSMUSG00000031351	Zfp185	22673	chrX	72030945	72075149
ENSMUSG00000079357	Gm11100	102633458	chr14	8518631	8551429
ENSMUSG00000108643	Gm44931	NA	chr7	80252987	80253531
ENSMUSG00000084821	Gm15880	100504375	chr7	80285765	80294132
ENSMUSG00000085759	1700061E18Rik	NA	chr13	41954259	41955271
ENSMUSG00000046223	Plaur	18793	chr7	24161909	24175393
ENSMUSG00000099672	Gm28564	NA	chr13	41996490	42003244
ENSMUSG00000104664	Idi1-ps2	NA	chr5	87517662	87518342
ENSMUSG00000084902	Cdhr18	238939	chr14	8555285	8655145
ENSMUSG00000103479	Gm37698	NA	chr13	42004194	42004656
ENSMUSG00000113856	Gm10790	100038577	chr13	42019380	42066670
ENSMUSG00000106397	Gm21049	NA	chr5	87524017	87527779
ENSMUSG00000085843	Kank4os	399570	chr4	98682005	98687137
ENSMUSG00000106132	Gm43370	NA	chr5	87549178	87550837
ENSMUSG00000024653	Scgb1a1	22287	chr19	9061000	9065322
ENSMUSG00000105271	Gm42875	NA	chr5	128846588	128854901
ENSMUSG00000073794	I0C0044D17Rik	NA	chr4	98706712	98712077
ENSMUSG00000087796	Gm25964	NA	chr14	8601524	8601620
ENSMUSG00000114464	Gm18071	NA	chr14	13543593	13544301
ENSMUSG00000084188	Gm12851	NA	chr4	98743851	98744271
ENSMUSG00000045799	Gm9800	NA	chr14	13669438	13669773
ENSMUSG00000106522	Gm42871	NA	chr5	128851589	128852614
ENSMUSG00000078584	AU022252	230696	chr4	119060767	119089909
ENSMUSG00000114764	Gm20241	NA	chr14	13781808	13782354
ENSMUSG00000061906	Ugt2b38	100559	chr5	87557801	87572062
ENSMUSG00000097898	4930455B14Rik	NA	chr14	13796395	13803387
ENSMUSG00000113114	Gm47846	NA	chr11	119949927	119950193
ENSMUSG00000024654	Asrgl1	66514	chr19	9087232	9113000
ENSMUSG00000090173	Fbxw10	213980	chr11	62737895	62768291
ENSMUSG00000089035	Gm22157	115488265	chr13	42055127	42055230
ENSMUSG00000048368	Omd	27047	chr13	49735938	49746298
ENSMUSG00000106677	Ugt2a1	94215	chr5	87607349	87638730
ENSMUSG00000021747	Cfap20dc	74430	chr14	13803533	14038581
ENSMUSG00000022766	Serpind1	15160	chr16	17149235	17161439
ENSMUSG00000021390	Ogn	18295	chr13	49761522	49777977
ENSMUSG00000024013	Fgd2	26382	chr17	29579888	29598635
ENSMUSG00000088364	Gm28020	NA	chr15	72593170	72593236
ENSMUSG00000116314	Gm49459	NA	chr15	72597253	72597709
ENSMUSG00000116088	Gm49460	NA	chr15	72460132	72477902
ENSMUSG00000045794	Lkaaear1	277496	chr2	181338586	181340235
ENSMUSG00000074733	Zfp950	414758	chr19	61042278	61129278
ENSMUSG00000096173	Gm3150	NA	chr15	72785206	72785409
ENSMUSG00000068391	Chrac1	93696	chr15	72962241	72969403
ENSMUSG00000029592	Usp30	100756	chr5	114203522	114262781
ENSMUSG00000029592	Usp30	102637926	chr5	114203522	114262781
ENSMUSG00000065331	Gm24927	115488735	chr16	17159770	17159876
ENSMUSG00000022765	Snap29	67474	chr16	17223850	17248691
ENSMUSG00000021392	Nol8	70930	chr13	49806554	49832492
ENSMUSG00000028642	Tmem269	75180	chr4	119062252	119075414
ENSMUSG00000053550	Shisa7	232813	chr7	4828551	4847695
ENSMUSG00000068452	Duox2	214593	chr2	122109728	122128930
ENSMUSG00000070263	Gm22365	115489060	chr19	61152803	61152919
ENSMUSG00000047921	Trappc9	76510	chr15	72461469	72933053
ENSMUSG00000118252	Gm5521	NA	chr19	61155687	61156487
ENSMUSG00000099708	Gm29361	NA	chr12	83678608	83680607
ENSMUSG00000120994	Gm56548	NA	chr12	83679328	83680609
ENSMUSG00000114050	Gm47666	NA	chr12	83776836	83778231
ENSMUSG00000094649	Mplkipl1	633057	chr19	61163124	61164747
ENSMUSG00000056770	Setd3	52690	chr12	108072690	108145573
ENSMUSG00000069475	Gm6020	NA	chr19	61172328	61172393
ENSMUSG00000059326	Csf2ra	12982	chr19	61212395	61216867
ENSMUSG00000006134	Crkl	12929	chr16	17269851	17305298
ENSMUSG00002076579	Gm54512	NA	chr16	17300947	17301013
ENSMUSG00000022763	Aifm3	72168	chr16	17307475	17325349
ENSMUSG00000052605	Isoc2b	67441	chr7	4847958	4873257
ENSMUSG00000114533	Gm8416	NA	chr14	14059578	14060856
ENSMUSG00000085626	Gm12898	NA	chr4	119080371	119082012
ENSMUSG00000021749	Fam3d	18300	chr14	14091019	14120836
ENSMUSG00000028560	Usp1	230484	chr4	98812047	98823780
ENSMUSG00000089357	Mir2137	100316779	chrX	72035685	72035750
ENSMUSG00000050424	Pnma5	385377	chrX	72077587	72080709
ENSMUSG00000101126	Gm10538	100038653	chr1	132657093	132660564
ENSMUSG00000114532	2610318M16Rik	NA	chr14	14098763	14102333
ENSMUSG00000109025	Gm6858	NA	chrX	72093612	72095079
ENSMUSG00000100516	Gm29332	NA	chr1	60306561	60306787
ENSMUSG00000046287	Pnma3	245468	chrX	72108393	72111797
ENSMUSG00000088911	Gm22609	NA	chr1	132741966	132742086
ENSMUSG00000026443	Lrrn2	16980	chr1	132808011	132867743
ENSMUSG00000021750	Fam107a	268709	chr14	14151750	14173499
ENSMUSG00000079845	Xlr4a	434794	chrX	72117951	72126084
ENSMUSG00000054793	Cadm4	260299	chr7	24181448	24203964
ENSMUSG00000112597	Gm4777	NA	chr10	24929257	24930583
ENSMUSG00000106484	Gm17833	NA	chr5	114246987	114248051
ENSMUSG00000105514	Gm42913	NA	chr5	114253890	114255742
ENSMUSG00002075842	Gm55923	NA	chr1	132851362	132851482
ENSMUSG00000102709	Gm38308	NA	chr1	132871250	132873058
ENSMUSG00000044339	Alkbh2	231642	chr5	114261987	114266279
ENSMUSG00000014177	Tvp23b	67510	chr11	62770281	62807606
ENSMUSG00000040170	Fmo2	55990	chr1	162701886	162726295
ENSMUSG00002075719	Gm55950	NA	chr10	24930038	24930122
ENSMUSG00000039166	Akap7	432442	chr10	25044988	25183768
ENSMUSG00000117740	Gm4242	NA	chr19	61220862	61221364
ENSMUSG00000117782	Gm18999	NA	chr19	61244405	61247065
ENSMUSG00000117951	Gm50357	NA	chr19	61245972	61246227
ENSMUSG00000095993	Gm21060	NA	chr19	61285027	61301942
ENSMUSG00000021751	Acox2	93732	chr14	14210420	14244262
ENSMUSG00000118197	Gm20762	NA	chr19	61293476	61293718
ENSMUSG00000029268	Ugt2a2	552899	chr5	87607349	87630119
ENSMUSG00000024811	Tnks2	74493	chr19	36811632	36870877
ENSMUSG00000057836	Xlr3a	22445	chrX	72129899	72140701
ENSMUSG00000027225	Duoxa2	66811	chr2	122129381	122133366
ENSMUSG00000064264	Zfp428	232969	chr7	24206431	24215107
ENSMUSG00000028753	Vwa5b1	75718	chr4	138292671	138363195
ENSMUSG00000112371	Gm7791	NA	chr10	25127398	25127936
ENSMUSG00000107180	Gm43638	NA	chr5	87608099	87634665
ENSMUSG00000086677	Tvp23bos	NA	chr11	62809905	62812418
ENSMUSG00000089024	Gm25016	115485758	chr10	25141943	25142073
ENSMUSG00002076559	Gm55951	NA	chr10	25157498	25157750
ENSMUSG00000112352	Gm40617	105245123	chr10	25174507	25182330
ENSMUSG00000087039	Cdrt4os2	NA	chr11	62841251	62841905
ENSMUSG00000039782	Cpeb2	231207	chr5	43390513	43447067
ENSMUSG00000042200	Cdrt4	66338	chr11	62842019	62883921
ENSMUSG00000019978	Epb41l2	13822	chr10	25235696	25399417
ENSMUSG00000100798	Gm19589	100503197	chr1	88479239	88489889
ENSMUSG00000117477	Gm50092	NA	chr7	24209908	24211880
ENSMUSG00000087604	Cdrt4os1	74884	chr11	62881279	62894960
ENSMUSG00000118544	Gm53033	NA	chr7	24226031	24229267
ENSMUSG00000104057	Gm38130	NA	chr1	88580807	88582567
ENSMUSG00000027584	Oprl1	18389	chr2	181356809	181362778
ENSMUSG00000041037	Irgq	210146	chr7	24230114	24238025
ENSMUSG00000100367	Gm29336	NA	chr1	88584030	88585822
ENSMUSG00000049439	Cyp20a1	77951	chr1	60382482	60427219
ENSMUSG00000042189	Tekt3	71062	chr11	62952480	62985790
ENSMUSG00000117427	Gm36199	NA	chr17	29651809	29685241
ENSMUSG00000011632	Pinlyp	641361	chr7	24241083	24245543
ENSMUSG00000021258	Ccnk	12454	chr12	108145838	108169618
ENSMUSG00000099329	Gm28052	NA	chr17	29768773	29900986
ENSMUSG00000108379	A730082K24Rik	101786	chr7	114547885	114583195
ENSMUSG00000090083	Rnf8	58230	chr17	29833764	29863965
ENSMUSG00000017724	Etv4	18612	chr11	101660568	101676197
ENSMUSG00000032245	Cln6	76524	chr9	62746067	62759288
ENSMUSG00000103822	6030460B20Rik	NA	chr1	60392278	60393335
ENSMUSG00000049866	Arl4c	320982	chr1	88600847	88629943
ENSMUSG00000092255	Gm20455	NA	chrX	72140793	72148492
ENSMUSG00000067771	Pwwp4a	574404	chrX	72160653	72172868
ENSMUSG00000108401	Rpl19-ps10	NA	chr7	114771291	114771620
ENSMUSG00002076419	Gm56112	NA	chr7	114771508	114771587
ENSMUSG00000084883	Ccdc85c	668158	chr12	108169861	108241684
ENSMUSG00000101736	Gm29335	NA	chr1	88650088	88650546
ENSMUSG00000071745	Pwwp4b	574405	chrX	72180838	72193056
ENSMUSG00000099848	Gm29337	NA	chr1	88796197	88803132
ENSMUSG00000030536	Iqgap1	29875	chr7	80361331	80475722
ENSMUSG00000058248	Kcnh1	16510	chr1	191873082	192192467
ENSMUSG00000021752	Kctd6	71393	chr14	14246210	14255878
ENSMUSG00002074957	Gm55916	NA	chr4	138314935	138315040
ENSMUSG00000028641	P3h1	56401	chr4	119090112	119106172
ENSMUSG00000110997	2610028D06Rik	NA	chr9	45708646	45710358
ENSMUSG00000098194	Gm7286	NA	chr9	45747227	45748233
ENSMUSG00000021260	Hhipl1	214305	chr12	108272529	108297128
ENSMUSG00000072479	Xlr5b	627081	chrX	72192402	72202478
ENSMUSG00000111805	Gm47274	NA	chr9	62763348	62763744
ENSMUSG00000021748	Pdhb	68263	chr14	14296748	14303777
ENSMUSG00000098374	Gm28043	NA	chr17	29833850	29922333
ENSMUSG00000022761	Lztr1	66863	chr16	17326552	17344197
ENSMUSG00000032479	Map4	17758	chr9	109760528	109913023
ENSMUSG00000117534	Gm20161	100504304	chr17	29871202	29877310
ENSMUSG00000107927	Gm44090	NA	chr6	86016916	86018749
ENSMUSG00000008540	Mgst1	56615	chr6	138117314	138133753
ENSMUSG00000097847	4930478K11Rik	NA	chr12	108280038	108294289
ENSMUSG00000024019	Cmtr1	74157	chr17	29879569	29924953
ENSMUSG00000021259	Cyp46a1	13116	chr12	108300640	108328493
ENSMUSG00000033885	Pxk	218699	chr14	14304656	14371562
ENSMUSG00000105374	Gm42551	NA	chr5	43405528	43407100
ENSMUSG00000105326	6030400A10Rik	NA	chr5	43422500	43423711
ENSMUSG00000104846	Gm43020	NA	chr5	43510390	43512602
ENSMUSG00000107244	Gm43699	NA	chr5	43533790	43536980
ENSMUSG00000104691	Gm43021	NA	chr5	43628035	43632196
ENSMUSG00000061535	C1qtnf7	109323	chr5	43672881	43776145
ENSMUSG00000079566	Spin2d	100504429	chrX	72218908	72220595
ENSMUSG00000037851	Iars	105148	chr13	49835576	49887743
ENSMUSG00000082786	Gm14489	NA	chr2	181365835	181366735
ENSMUSG00000073125	Xlr3b	574437	chrX	72235813	72246536
ENSMUSG00000027224	Duoxa1	213696	chr2	122132672	122144211
ENSMUSG00000029428	Stx2	13852	chr5	129061621	129085638
ENSMUSG00000047632	Fgfbp3	72514	chr19	36894950	36897015
ENSMUSG00000058070	Eml1	68519	chr12	108337216	108505876
ENSMUSG00000117684	4930449E18Rik	78120	chr19	57262392	57265484
ENSMUSG00000097785	B230217O12Rik	NA	chr19	57311625	57349303
ENSMUSG00000107842	Gm44089	NA	chr6	86061348	86064062
ENSMUSG00000067768	Xlr4b	27083	chrX	72257939	72266059
ENSMUSG00000107857	Gm19596	NA	chr6	86124134	86125176
ENSMUSG00000117670	Gm50270	115489008	chr19	57312034	57319656
ENSMUSG00000030226	Lmo3	109593	chr6	138339916	138558966
ENSMUSG00000033478	Fhip2a	226252	chr19	57349112	57378018
ENSMUSG00000101333	Gm4753	NA	chr1	88860041	88861295
ENSMUSG00000099378	1700067G17Rik	73475	chr1	88943835	88949932
ENSMUSG00000099544	Gm18699	NA	chr1	88976696	88976938
ENSMUSG00000095576	Fmo6	226565	chr1	162744120	162765084
ENSMUSG00000033268	Duox1	99439	chr2	122146153	122178453
ENSMUSG00000036206	Sh3bp4	98402	chr1	88998137	89082790
ENSMUSG00000089957	A830011K09Rik	319702	chr6	138400103	138406590
ENSMUSG00000102700	Gm38312	NA	chr1	89024795	89026540
ENSMUSG00000102083	Gm5259	NA	chr1	89183904	89184703
ENSMUSG00000020829	Slc46a1	52466	chr11	78356523	78362885
ENSMUSG00000101288	Gm28342	NA	chr1	89230441	89285866
ENSMUSG00000099938	C030007H22Rik	77331	chr1	89288064	89333855
ENSMUSG00000107675	Gm30332	102632192	chr6	138420971	138438613
ENSMUSG00000026691	Fmo3	14262	chr1	162781369	162812097
ENSMUSG00000100166	B230110G15Rik	77982	chr6	138557622	138576312
ENSMUSG00000107553	Gm44266	NA	chr6	138577840	138578339
ENSMUSG00000046717	Igbp1b	50540	chr6	138634087	138635542
ENSMUSG00000106847	Peg13	353342	chr15	72677449	72682173
ENSMUSG00000001655	Hoxc13	15422	chr15	102829538	102837249
ENSMUSG00000107686	Gm9038	NA	chr6	138836519	138837122
ENSMUSG00000108178	Gm44267	NA	chr6	139114125	139114509
ENSMUSG00000107569	Gm44268	NA	chr6	139117768	139117931
ENSMUSG00000088903	Gm25434	115490473	chr6	139173063	139173229
ENSMUSG00000108128	4922502N22Rik	70962	chr6	139292595	139299574
ENSMUSG00000050328	Hoxc12	15421	chr15	102845192	102847044
ENSMUSG00000092164	Rergl	632971	chr6	139469971	139478974
ENSMUSG00002075590	Gm55341	NA	chr15	102853794	102853862
ENSMUSG00002075846	Gm55342	NA	chr15	102855931	102856028
ENSMUSG00002076973	Gm55343	NA	chr15	102857869	102858043
ENSMUSG00002076870	Gm55344	NA	chr15	102858211	102858367
ENSMUSG00000001656	Hoxc11	109663	chr15	102862862	102866143
ENSMUSG00000001493	Meox1	17285	chr11	101768336	101785200
ENSMUSG00000108321	Gm44649	NA	chr7	80401570	80408360
ENSMUSG00000004285	Atp6v1f	66144	chr6	29467717	29470511
ENSMUSG00000022484	Hoxc10	209448	chr15	102875231	102880328
ENSMUSG00000085594	Gm11551	NA	chr11	101777063	101782032
ENSMUSG00000087963	Gm25394	115488237	chr13	49837777	49837909
ENSMUSG00000082171	Rpl27-ps2	NA	chr11	101830327	101830725
ENSMUSG00000104547	Gm43022	NA	chr5	43685969	43690236
ENSMUSG00000077360	Gm23482	115485923	chr13	49867595	49867716
ENSMUSG00000118398	Gm19334	NA	chr13	49903941	49906092
ENSMUSG00000087290	Gm15866	NA	chr5	43707271	43759073
ENSMUSG00000103288	Gm37273	NA	chr1	162810583	162894251
ENSMUSG00000018217	Pmp22	18858	chr11	63019808	63050373
ENSMUSG00000049123	Catsperg2	76718	chr7	29396644	29426457
ENSMUSG00000113823	Gm270	NA	chr13	49917804	49918779
ENSMUSG00000090685	Atp6v1fnb	668210	chr6	29471436	29473464
ENSMUSG00000022485	Hoxc5	15424	chr15	102875878	102925861
ENSMUSG00000114073	Spata31e1	102632152	chr13	49938241	49952477
ENSMUSG00000071890	Mroh9	78258	chr1	162851871	162913239
ENSMUSG00000104912	Gm43023	NA	chr5	43733163	43735268
ENSMUSG00000030230	Plcz1	114875	chr6	139935399	139987183
ENSMUSG00000029269	Sult1b1	56362	chr5	87661198	87686054
ENSMUSG00000112995	Gm47977	NA	chr13	49938457	49940768
ENSMUSG00000065488	Mir196a-2	723958	chr15	102881785	102881869
ENSMUSG00000069236	Gm7251	NA	chr13	49958420	49959428
ENSMUSG00000036139	Hoxc9	15427	chr15	102884874	102893531
ENSMUSG00000036617	Etl4	208618	chr2	19914591	20815524
ENSMUSG00000113254	Gm272	NA	chr13	49974204	49975122
ENSMUSG00000113530	Gm8672	NA	chr13	50015705	50018165
ENSMUSG00000113333	Gm19011	NA	chr13	50036993	50037800
ENSMUSG00000113782	Gm48009	NA	chr13	50044459	50046904
ENSMUSG00000093976	Gm8674	NA	chr13	50053471	50058633
ENSMUSG00000117927	Gm50271	NA	chr19	57406723	57411926
ENSMUSG00000025086	Trub1	72133	chr19	57441344	57479437
ENSMUSG00000094886	Gm10784	NA	chr13	50099132	50099369
ENSMUSG00000001657	Hoxc8	15426	chr15	102899039	102902543
ENSMUSG00000114175	Gm48051	NA	chr13	50124037	50128296
ENSMUSG00000090497	Gm17611	NA	chr13	50130294	50131110
ENSMUSG00000113963	Gm6554	NA	chr13	50154383	50156294
ENSMUSG00000052087	Rgs14	51791	chr13	55517545	55532500
ENSMUSG00000078317	F8a	14070	chrX	72271897	72274401
ENSMUSG00000024018	Ccdc167	68597	chr17	29906331	29936018
ENSMUSG00000077608	Gm22671	115485794	chr1	162882387	162882520
ENSMUSG00000001661	Hoxc6	15425	chr15	102906689	102920313
ENSMUSG00000103102	Gm37049	NA	chr1	162936562	162938544
ENSMUSG00000031362	Xlr4c	72891	chrX	72277294	72286736
ENSMUSG00000089174	Gm22434	115487673	chr1	162945796	162945917
ENSMUSG00000037375	Hhat	226861	chr1	192179019	192453531
ENSMUSG00000085532	B430319H21Rik	NA	chr11	63064740	63079280
ENSMUSG00000071818	4930417O22Rik	73887	chr11	101843247	101851399
ENSMUSG00000083052	Gm12285	NA	chr11	63132069	63132301
ENSMUSG00000081600	Gm12286	NA	chr11	63203136	63204137
ENSMUSG00000001494	Sost	74499	chr11	101853284	101857841
ENSMUSG00000076010	Mir615	751557	chr15	102923342	102923433
ENSMUSG00000086903	Hotair	100503872	chr15	102852494	102856165
ENSMUSG00000100880	Gm6610	NA	chr15	74796293	74797145
ENSMUSG00000085113	B130011K05Rik	NA	chr11	63303995	63308714
ENSMUSG00000116380	Gm39556	NA	chr15	74801286	74808165
ENSMUSG00000082256	Gm12287	NA	chr11	63490458	63491749
ENSMUSG00000099600	Gm29126	NA	chr15	74825179	74825329
ENSMUSG00000083142	Gm12288	NA	chr11	63707845	63709126
ENSMUSG00000081455	Hmgb1-ps3	NA	chr11	63737009	63737644
ENSMUSG00000022587	Ly6e	17069	chr15	74826900	74831752
ENSMUSG00000070407	Hs3st3b1	54710	chr11	63776618	63813116
ENSMUSG00000108251	Gm44112	NA	chr6	139978887	139979258
ENSMUSG00000041791	Capza3	12344	chr6	139986978	139988504
ENSMUSG00000022760	Thap7	69009	chr16	17345846	17349000
ENSMUSG00000107487	Gm44156	NA	chr6	140002127	140003315
ENSMUSG00000107936	Gm44155	NA	chr6	140003309	140003720
ENSMUSG00000021490	Slc34a1	20505	chr13	55546000	55563405
ENSMUSG00000108047	Gm44158	NA	chr6	140015720	140016224
ENSMUSG00000107407	Gm44159	NA	chr6	140077793	140078234
ENSMUSG00000050132	Sarm1	237868	chr11	78363156	78388580
ENSMUSG00000029430	Ran	19384	chr5	129097133	129101387
ENSMUSG00002076713	Gm55751	NA	chr6	140112261	140112371
ENSMUSG00000107572	Gm3961	NA	chr6	140241189	140242182
ENSMUSG00000108229	1700102F20Rik	NA	chr6	140254797	140255466
ENSMUSG00002074856	Gm55752	NA	chr6	140265356	140265459
ENSMUSG00000107891	Gm5051	NA	chr6	140365897	140366381
ENSMUSG00000059022	Kcp	333088	chr6	29473161	29507951
ENSMUSG00000028256	Odf2l	52184	chr3	144824349	144859676
ENSMUSG00000058147	Xlr3c	22446	chrX	72298146	72308996
ENSMUSG00000117434	1810014P07Rik	NA	chr17	29936046	29938127
ENSMUSG00000117655	6720468P15Rik	78073	chr19	57485822	57501216
ENSMUSG00000117489	Gm50016	NA	chr17	30032603	30038361
ENSMUSG00000043557	Mdga1	74762	chr17	30046923	30189061
ENSMUSG00000080952	Gm5379	NA	chrX	8915526	8916351
ENSMUSG00000072249	Fthl17f	434729	chrX	8929254	8930100
ENSMUSG00000081959	Gm16480	NA	chrX	8932274	8933105
ENSMUSG00000116898	Gm49785	NA	chr16	17349013	17349386
ENSMUSG00000083123	Fthl17-ps2	NA	chrX	8946283	8946810
ENSMUSG00000045797	4930402K13Rik	75775	chrX	8970801	8972581
ENSMUSG00000087021	Fthl17-ps3	NA	chrX	8989706	8990218
ENSMUSG00000047344	Lancl3	236285	chrX	9066141	9134324
ENSMUSG00000041215	Yeats2	208146	chr16	19959813	20051323
ENSMUSG00000118178	Gm32932	NA	chr19	57510689	57521737
ENSMUSG00000119403	Gm22265	115487700	chr1	192427879	192427994
ENSMUSG00000103874	Gm38360	NA	chr1	192502982	192503435
ENSMUSG00000118248	Gm50279	NA	chr19	57518014	57518329
ENSMUSG00000047384	A730013G03Rik	320952	chr1	192515426	192517522
ENSMUSG00000029273	Sult1d1	53315	chr5	87702504	87716886
ENSMUSG00000117770	Gm50285	NA	chr19	57528898	57532655
ENSMUSG00000100872	1700065J18Rik	NA	chr1	192523969	192525048
ENSMUSG00000117978	Gm50286	NA	chr19	57573193	57573388
ENSMUSG00000120562	Gm56649	NA	chr19	5862385	5863291
ENSMUSG00000092274	Neat1	66961	chr19	5874736	5895898
ENSMUSG00000079694	Gm14862	102636575	chrX	9117167	9123138
ENSMUSG00000055013	Agap1	347722	chr1	89382528	89825339
ENSMUSG00000015342	Xk	22439	chrX	9138995	9179489
ENSMUSG00000043488	Frmd8os	NA	chr19	5895651	5901416
ENSMUSG00000120816	Gm56661	NA	chr19	5896372	5896647
ENSMUSG00000100200	H2al1m	76383	chrX	9150003	9150537
ENSMUSG00000092341	Malat1	72289	chr19	5845717	5852706
ENSMUSG00000065155	Gm25481	115489249	chrX	9184058	9184215
ENSMUSG00000083670	Gm6829	NA	chrX	9193988	9194347
ENSMUSG00000083608	Gm14863	NA	chrX	9210265	9210571
ENSMUSG00000042148	Cox10	70383	chr11	63853453	63970294
ENSMUSG00000100448	H2al1k	547154	chrX	9216866	9217375
ENSMUSG00000015340	Cybb	13058	chrX	9301491	9354010
ENSMUSG00000085203	Gm12927	102639193	chr4	119109719	119114172
ENSMUSG00000066058	Cldn19	242653	chr4	119112611	119119635
ENSMUSG00000024958	Gpr137	107173	chr19	6915425	6919848
ENSMUSG00000029591	Ung	22256	chr5	114268447	114277384
ENSMUSG00000022586	Ly6i	57248	chr15	74851383	74855279
ENSMUSG00000119378	Gm23103	115486822	chr7	29436743	29436849
ENSMUSG00000109205	Gm44954	NA	chr7	29463862	29464088
ENSMUSG00000003518	Dusp3	72349	chr11	101861969	101877839
ENSMUSG00000051768	Xrcc1	22594	chr7	24245714	24272865
ENSMUSG00000044444	Pfn3	75477	chr13	55562501	55563045
ENSMUSG00000021492	F12	58992	chr13	55565771	55574606
ENSMUSG00000101132	Gm8000	NA	chr15	74858440	74860309
ENSMUSG00000103457	Gm37042	NA	chr15	74860599	74861179
ENSMUSG00000075602	Ly6a	110454	chr15	74866726	74869880
ENSMUSG00000023156	Rpp14	67053	chr14	14377939	14389406
ENSMUSG00000023156	Rpp14	109729085	chr14	14377939	14389406
ENSMUSG00000086534	Gm16758	NA	chr17	30109058	30116041
ENSMUSG00000028639	Ybx1	22608	chr4	119135178	119151801
ENSMUSG00000117528	Gm50017	NA	chr17	30198294	30201207
ENSMUSG00000117639	Gm50018	NA	chr17	30202654	30202962
ENSMUSG00000089524	Gm22327	NA	chr17	30203008	30203115
ENSMUSG00000025277	Abhd6	66082	chr14	14413010	14466871
ENSMUSG00000023990	Tfeb	21425	chr17	48047955	48103344
ENSMUSG00000100287	Gm28068	NA	chr15	74879152	74896259
ENSMUSG00000104114	Gm37297	NA	chr1	89411160	89413543
ENSMUSG00000101082	Gm28069	NA	chr15	74897143	74897356
ENSMUSG00002075930	Gm55945	NA	chr1	89491082	89491196
ENSMUSG00000101662	Gm28499	NA	chr1	89496487	89504324
ENSMUSG00000079018	Ly6c1	17067	chr15	74915867	74920679
ENSMUSG00000074886	Grk6	26385	chr13	55592885	55608740
ENSMUSG00000089205	Gm24577	115489205	chrX	100049427	100049489
ENSMUSG00000102009	4933400F21Rik	NA	chr1	89578251	89611630
ENSMUSG00000086359	9630013K17Rik	78883	chr11	63855052	63858866
ENSMUSG00000088839	Gm27510	115489204	chrX	100049502	100049565
ENSMUSG00000081806	Gm14901	NA	chrX	100102616	100102898
ENSMUSG00000081943	Gm9078	NA	chrX	100105866	100106664
ENSMUSG00000093467	Gm20659	NA	chr11	101861969	101862685
ENSMUSG00000084884	Gm12289	NA	chr11	63903441	63906050
ENSMUSG00000087622	Gm12290	102632078	chr11	64055399	64072997
ENSMUSG00000031297	Slc7a3	11989	chrX	100122816	100129626
ENSMUSG00002076983	Gm55949	NA	chr1	89612524	89612834
ENSMUSG00000017344	Vtn	22370	chr11	78389917	78393150
ENSMUSG00000103252	Gm37521	NA	chr1	89753203	89755247
ENSMUSG00000026586	Prrx1	18933	chr1	163072688	163141279
ENSMUSG00000082203	Gm15636	NA	chr12	108406789	108407529
ENSMUSG00000121052	Gm56551	NA	chr12	112597418	112599524
ENSMUSG00000120883	Gm56552	NA	chr12	112793262	112795540
ENSMUSG00000072825	Cep170b	217882	chr12	112686889	112713026
ENSMUSG00000025279	Dnase1l3	13421	chr14	14475200	14505240
ENSMUSG00000047759	Hs3st3a1	15478	chr11	64326158	64413667
ENSMUSG00002076830	Gm55852	NA	chr11	64481321	64481466
ENSMUSG00000081756	Gm12291	NA	chr11	64650543	64650853
ENSMUSG00002076968	Gm55853	NA	chr11	119958953	119959064
ENSMUSG00000010841	Cfap97d1	75437	chr11	101875105	101883090
ENSMUSG00000029272	Sult1e1	20860	chr5	87723828	87739453
ENSMUSG00000102819	Gm37817	NA	chr4	119152225	119152658
ENSMUSG00000060288	Ppih	66101	chr4	119157207	119177743
ENSMUSG00000099775	Gm5960	NA	chr15	74942961	74946487
ENSMUSG00000099452	Gm28502	NA	chr15	74948059	74950943
ENSMUSG00000120014	Gm56691	NA	chr15	88723681	88724185
ENSMUSG00000120063	Gm56692	NA	chr15	12320480	12321459
ENSMUSG00000120185	Gm56693	NA	chr15	10035923	10076607
ENSMUSG00000109649	Gm45521	108168208	chr14	14509137	14512485
ENSMUSG00000120718	Gm56656	NA	chr19	6927795	6928890
ENSMUSG00000120209	Gm56694	NA	chr15	75083735	75088042
ENSMUSG00000036278	Macrod1	107227	chr19	7034178	7175422
ENSMUSG00000096956	Snhg18	100616095	chr15	32240711	32244848
ENSMUSG00000025278	Flnb	286940	chr14	14518185	14651816
ENSMUSG00000120138	Gm56696	NA	chr15	97861207	97861998
ENSMUSG00000120225	Gm56697	NA	chr15	59519029	59520013
ENSMUSG00000106074	Mir3969	100628573	chr5	87743761	87743852
ENSMUSG00000115771	Gm49312	NA	chr15	38079285	38079811
ENSMUSG00000106217	Gm43368	NA	chr5	87748930	87749338
ENSMUSG00000038797	Zscan2	22691	chr7	80510668	80526285
ENSMUSG00000105246	Gm21043	NA	chr5	87751561	87753475
ENSMUSG00000120411	Gm56699	NA	chr15	38710935	38711585
ENSMUSG00000092188	Gm20471	NA	chr1	163107925	163114614
ENSMUSG00000116498	Gm38563	NA	chr15	61029689	61037584
